step,amount,old_balance,new_balance,merchant_old_balance,merchant_new_balance,is_fraud,is_flagged_fraud,customer_txn_count,customer_avg_amount,customer_std_amount,merchant_avg_amount,merchant_risk_tier,new_device,new_location,location_mismatch,new_merchant,txns_prev_1h,velocity_anomaly,customer_txn_count_prior,time_of_day_anomaly,txns_prev_24h,customer_avg_amount_prior,customer_std_amount_prior,amount_z_score,hour,day_of_week
283,10806.31,0.0,0.0,120498.49,131304.81,0,0,1,10806.31,0.0,24200.713333333333,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,8820.95,100.0,0.0,0.0,0.0,0,0,1,8820.95,0.0,8820.95,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,187942.04,4262.0,0.0,0.0,187942.04,0,0,1,187942.04,0.0,140841.83428571429,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,9043.36,0.0,0.0,0.0,0.0,0,0,1,9043.36,0.0,9043.36,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,18796.76,1691425.35,1710222.12,1062571.32,1043774.55,0,0,1,18796.76,0.0,243852.61380952375,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,2678.04,10278.0,7599.96,2123787.9,2126465.95,0,0,1,2678.04,0.0,141435.919,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,98168.74,4809985.86,4908154.6,2789739.28,2691570.55,0,0,1,98168.74,0.0,339413.8196551724,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,2669.28,106462.0,103792.72,0.0,0.0,0,0,1,2669.28,0.0,2669.28,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,364161.29,103774.0,0.0,3251151.42,3615312.71,0,0,1,364161.29,0.0,316271.58789473685,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,11426.25,0.0,0.0,0.0,0.0,0,0,1,11426.25,0.0,11426.25,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,69097.7,61.0,0.0,874204.68,943302.38,0,0,1,69097.7,0.0,294159.10444444447,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,26531.16,11165.0,0.0,102036.34,128567.5,0,0,1,26531.16,0.0,385589.8728571428,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,44558.16,1173.0,45731.16,215579.27,171021.11,0,0,1,44558.16,0.0,44558.16,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,696573.93,0.0,0.0,1574050.01,2270623.95,0,0,1,696573.93,0.0,281383.08,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,87294.64,3871276.31,3958570.95,122237.23,34942.59,0,0,1,87294.64,0.0,119297.295,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,177129.67,0.0,0.0,305845.93,482975.6,0,0,1,177129.67,0.0,165553.422,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,262367.04,0.0,0.0,346578.76,608945.8,0,0,1,262367.04,0.0,303147.2416666667,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,170541.55,0.0,0.0,1506798.79,1677340.34,0,0,1,170541.55,0.0,199193.74,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,78176.02,31394.0,0.0,262631.89,340807.9,0,0,1,78176.02,0.0,125384.35,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,36288.87,197274.37,160985.5,107894.23,144183.09,0,0,1,36288.87,0.0,72091.55,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,60267.64,827.0,61094.64,381088.42,320820.78,0,0,1,60267.64,0.0,409143.455625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,5785.13,95547.0,89761.87,0.0,0.0,0,0,1,5785.13,0.0,5785.13,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,17532.31,37279.2,19746.89,0.0,0.0,0,0,1,17532.31,0.0,17532.31,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,22205.49,0.0,0.0,0.0,0.0,0,0,1,22205.49,0.0,22205.49,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,99356.34,164.0,0.0,451269.57,550625.91,0,0,1,99356.34,0.0,189610.79166666663,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,16509.1,0.0,0.0,335814.93,352324.03,0,0,1,16509.1,0.0,145691.109,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1911.11,70359.0,68447.89,0.0,0.0,0,0,1,1911.11,0.0,1911.11,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,77753.92,4592.0,0.0,761934.48,839688.4,0,0,1,77753.92,0.0,188744.02375,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,481663.05,0.0,0.0,2490803.85,2972466.9,0,0,1,481663.05,0.0,360579.68,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,6853.34,256055.56,249202.23,0.0,0.0,0,0,1,6853.34,0.0,6853.34,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1329620.76,0.0,0.0,1752450.69,3082071.45,0,0,1,1329620.76,0.0,271912.90866666666,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,16569.98,0.0,0.0,0.0,0.0,0,0,1,16569.98,0.0,16569.98,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,44543.53,30537.0,75080.53,0.0,0.0,0,0,1,44543.53,0.0,123347.2475,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,48146.36,0.0,0.0,2754101.6,2802247.96,0,0,1,48146.36,0.0,272173.4877777778,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,42354.26,21482.0,63836.26,38198.92,0.0,0,0,1,42354.26,0.0,140378.0175,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,210539.34,24501.0,235040.34,456434.45,245895.11,0,0,1,210539.34,0.0,145956.28,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,4341.91,0.0,0.0,0.0,0.0,0,0,1,4341.91,0.0,4341.91,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,11571.78,0.0,0.0,0.0,0.0,0,0,1,11571.78,0.0,11571.78,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,314846.03,9901.0,0.0,6152.97,320999.0,0,0,1,314846.03,0.0,213868.1366666667,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,351729.77,0.0,0.0,822469.63,1174199.4,0,0,1,351729.77,0.0,171217.621875,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,102793.24,0.0,0.0,321646.32,424439.57,0,0,1,102793.24,0.0,368100.5225,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,205530.6,0.0,0.0,4346654.15,4552184.75,0,0,1,205530.6,0.0,169262.44,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,23698.54,0.0,0.0,0.0,0.0,0,0,1,23698.54,0.0,23698.54,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,253523.9,0.0,0.0,877770.29,1131294.19,0,0,1,253523.9,0.0,158625.275,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,315397.5,383595.9,698993.4,334670.41,19272.91,0,0,1,315397.5,0.0,143450.355,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,170587.86,3378249.57,3548837.43,238432.38,67844.51,0,0,1,170587.86,0.0,130065.9842857143,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,171.75,20824.0,20652.25,0.0,0.0,0,0,1,171.75,0.0,171.75,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,3631463.9,0.0,0.0,14190707.25,17822171.16,0,0,1,3631463.9,0.0,8145514.267142856,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,42146.46,0.0,0.0,301589.63,343736.09,0,0,1,42146.46,0.0,103835.99,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,83437.98,20501.0,0.0,4479.14,87917.12,0,0,1,83437.98,0.0,108680.08,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,121278.1,20715.0,141993.1,2347019.31,2225741.21,0,0,1,121278.1,0.0,182410.73416666663,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,26560.01,1811168.55,1837728.56,1920279.47,1893719.46,0,0,1,26560.01,0.0,156418.715,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,209842.28,8659597.28,8869439.56,213587.88,3745.6,0,0,1,209842.28,0.0,134200.61571428573,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,40363.24,0.0,0.0,80464.24,120827.48,0,0,1,40363.24,0.0,49995.81,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,69505.11,49457.0,118962.11,0.0,0.0,0,0,1,69505.11,0.0,69505.11,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,9841.58,6164460.36,6174301.94,250139.2,240297.62,0,0,1,9841.58,0.0,86660.26,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,50713.25,40130.0,0.0,30099.11,80812.37,0,0,1,50713.25,0.0,84523.795,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,110101.55,42191.0,0.0,246689.07,356790.62,0,0,1,110101.55,0.0,125163.052,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,51944.76,22315.0,0.0,193835.28,245780.04,0,0,1,51944.76,0.0,54159.96,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,32057.65,0.0,0.0,0.0,0.0,0,0,1,32057.65,0.0,32057.65,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,17236.15,212.0,0.0,0.0,17236.15,0,0,1,17236.15,0.0,143736.66333333336,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,99257.42,0.0,0.0,540095.22,639352.64,0,0,1,99257.42,0.0,149504.10333333333,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,5659.21,0.0,0.0,0.0,0.0,0,0,1,5659.21,0.0,5659.21,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,312905.67,0.0,0.0,1270965.51,1583871.18,0,0,1,312905.67,0.0,228067.01625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,12158.27,0.0,0.0,0.0,0.0,0,0,1,12158.27,0.0,12158.27,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,175794.84,118.0,0.0,1681677.33,1857472.17,0,0,1,175794.84,0.0,231452.654,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,30118.73,4153.0,0.0,367131.7,397250.43,0,0,1,30118.73,0.0,139130.6123529412,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,21089.8,147413.41,126323.62,0.0,0.0,0,0,1,21089.8,0.0,21089.8,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,12343.95,750.0,0.0,0.0,0.0,0,0,1,12343.95,0.0,12343.95,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,138487.33,500.0,138987.33,1016280.78,877793.45,0,0,1,138487.33,0.0,277099.09714285715,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,122412.77,0.0,0.0,3028083.44,3150496.2,0,0,1,122412.77,0.0,308907.1670833333,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,148823.31,0.0,0.0,2673135.06,2821958.37,0,0,1,148823.31,0.0,356670.06,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,139229.22,201230.0,62000.78,0.0,139229.22,0,0,1,139229.22,0.0,214613.81,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,136682.3,0.0,0.0,2084973.55,2221655.85,0,0,1,136682.3,0.0,557337.1575000001,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,116539.19,211570.0,328109.19,12242301.85,12125762.67,0,0,1,116539.19,0.0,386378.625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,461223.76,15019.84,0.0,2254391.75,2715615.51,0,0,1,461223.76,0.0,187834.6079310345,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,456579.56,36039.96,0.0,1197832.99,1654412.55,0,0,1,456579.56,0.0,266519.6945454545,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,291010.21,0.0,0.0,4935694.12,5226704.32,0,0,1,291010.21,0.0,277130.12058823527,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,50695.54,0.0,0.0,0.0,0.0,0,0,1,50695.54,0.0,50695.54,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,78334.86,60133.0,0.0,178687.53,257022.38,0,0,1,78334.86,0.0,111060.22333333331,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,7990.35,0.0,0.0,0.0,0.0,0,0,1,7990.35,0.0,7990.35,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,76174.58,0.0,0.0,4391710.37,4467884.95,0,0,1,76174.58,0.0,204115.05410256409,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,20264.16,0.0,0.0,0.0,0.0,0,0,1,20264.16,0.0,20264.16,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,113360.8,113360.8,0.0,0.0,0.0,1,0,1,113360.8,0.0,300604.4533333333,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,13880.05,496.0,0.0,0.0,0.0,0,0,1,13880.05,0.0,13880.05,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,178271.28,92059.0,270330.28,0.0,0.0,0,0,1,178271.28,0.0,269708.03,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,2610.22,5366078.22,5368688.44,236019.15,233408.93,0,0,1,2610.22,0.0,138675.34142857144,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,6340.88,0.0,0.0,0.0,0.0,0,0,1,6340.88,0.0,6340.88,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,924912.26,924912.26,0.0,0.0,0.0,1,0,1,924912.26,0.0,367816.2875,3,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,43797.8,4582.0,0.0,147409.09,191206.89,0,0,1,43797.8,0.0,111389.44,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,181987.56,0.0,0.0,432780.26,614767.82,0,0,1,181987.56,0.0,189401.09583333333,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,196345.1,398406.0,202060.9,898804.48,1134092.89,0,0,1,196345.1,0.0,157688.9825,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,18543.66,0.0,0.0,0.0,0.0,0,0,1,18543.66,0.0,18543.66,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,164856.07,6030.0,170886.07,1357663.36,1192807.28,0,0,1,164856.07,0.0,226738.8763636364,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,774580.99,0.0,0.0,1747654.79,2522235.78,0,0,1,774580.99,0.0,189358.94095238092,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,17431.19,51949.0,34517.81,0.0,0.0,0,0,1,17431.19,0.0,17431.19,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,210329.84,3778062.79,3988392.64,1519266.6,1308936.76,0,0,1,210329.84,0.0,194075.8995,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,3305.86,535625.0,532319.14,0.0,0.0,0,0,1,3305.86,0.0,3305.86,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,421194.63,0.0,0.0,1030764.02,1451958.65,0,0,1,421194.63,0.0,224798.26384615383,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,11459.7,18927.0,7467.3,1137121.36,1148581.06,0,0,1,11459.7,0.0,177359.06952380954,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,93779.91,9889.0,0.0,27170.87,120950.78,0,0,1,93779.91,0.0,118819.076,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,4872.32,0.0,0.0,0.0,0.0,0,0,1,4872.32,0.0,4872.32,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,28759.07,30004.0,1244.93,2736764.27,2765523.34,0,0,1,28759.07,0.0,231296.01454545456,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,107255.42,0.0,0.0,13764375.96,13871631.38,0,0,1,107255.42,0.0,753009.1221052632,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,179240.75,21428.47,0.0,1775402.85,1954643.6,0,0,1,179240.75,0.0,248218.86764705885,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,127013.93,0.0,0.0,208124.29,335138.22,0,0,1,127013.93,0.0,169806.25999999998,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,10341.26,220.25,0.0,1599165.76,1609507.03,0,0,1,10341.26,0.0,163150.2968181818,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,118278.4,15303.0,0.0,0.0,118278.4,0,0,1,118278.4,0.0,159156.5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,7582.9,9757.39,2174.5,0.0,0.0,0,0,1,7582.9,0.0,7582.9,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,11775.77,0.0,0.0,0.0,0.0,0,0,1,11775.77,0.0,11775.77,2,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,129734.54,100323.0,0.0,141704.3,271438.84,0,0,1,129734.54,0.0,123338.13888888888,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,31156.09,0.0,0.0,0.0,0.0,0,0,1,31156.09,0.0,31156.09,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,217461.97,59434.0,0.0,0.0,217461.97,0,0,1,217461.97,0.0,194768.945,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,164762.58,22483.0,187245.58,704828.16,540065.58,0,0,1,164762.58,0.0,156948.87,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,19,4
283,201517.13,0.0,0.0,429706.66,631223.79,0,0,1,201517.13,0.0,167234.16125,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,61145.65,38026.0,0.0,0.0,61145.65,0,0,1,61145.65,0.0,61145.65,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,11294.02,10771.83,0.0,0.0,0.0,0,0,1,11294.02,0.0,11294.02,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,24616.96,0.0,0.0,920083.69,944700.65,0,0,1,24616.96,0.0,167860.8157142857,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,86031.9,33706.0,0.0,5972.33,92004.22,0,0,1,86031.9,0.0,159977.948,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,258606.05,28277.0,0.0,0.0,258606.05,0,0,1,258606.05,0.0,116056.644,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,107909.2,70667.0,0.0,11707187.46,11815096.66,0,0,1,107909.2,0.0,100626.87428571428,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,170291.6,731.0,0.0,4040710.55,4211002.15,0,0,1,170291.6,0.0,275595.49100000004,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,26963.27,45080.0,72043.27,257990.76,231027.5,0,0,1,26963.27,0.0,103205.30833333332,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,8618.97,42599.0,33980.03,0.0,0.0,0,0,1,8618.97,0.0,8618.97,3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,153901.54,0.0,0.0,248076.55,401978.1,0,0,1,153901.54,0.0,106054.48666666668,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,115778.8,2416216.36,2531995.16,1227224.96,1111446.16,0,0,1,115778.8,0.0,304469.06636363635,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,4226.32,243156.29,238929.97,0.0,0.0,0,0,1,4226.32,0.0,4226.32,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,101515.68,101515.68,0.0,0.0,0.0,1,0,1,101515.68,0.0,101515.68,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,3535.75,4573.0,1037.25,0.0,0.0,0,0,1,3535.75,0.0,3535.75,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,12324.27,14206.35,1882.08,0.0,0.0,0,0,1,12324.27,0.0,12324.27,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,19298.43,0.0,0.0,0.0,0.0,0,0,1,19298.43,0.0,19298.43,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,6133.3,32393.13,26259.83,0.0,0.0,0,0,1,6133.3,0.0,6133.3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,78387.31,124155.0,202542.31,1678998.8,1600611.49,0,0,1,78387.31,0.0,188121.27758620688,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,14880.0,0.0,0.0,0.0,0.0,0,0,1,14880.0,0.0,14880.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1658.89,160655.88,158996.99,0.0,0.0,0,0,1,1658.89,0.0,10256.555,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,145355.13,15648.0,161003.13,115936.68,0.0,0,0,2,87716.14,81513.8413794872,215348.8045454545,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,163169.6,0.0,0.0,1449449.23,1612618.83,0,0,1,163169.6,0.0,181711.32176470588,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,25463.98,22434.0,0.0,1136922.33,1162386.31,0,0,1,25463.98,0.0,171414.472,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,20003.07,326080.37,306077.3,0.0,0.0,0,0,1,20003.07,0.0,20003.07,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,487.06,11.0,0.0,0.0,0.0,0,0,1,487.06,0.0,487.06,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,332817.67,73.0,0.0,89728.44,422546.11,0,0,1,332817.67,0.0,239822.48272727276,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,5041.66,12520.0,7478.34,0.0,0.0,0,0,1,5041.66,0.0,5041.66,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,26140.66,0.0,0.0,0.0,0.0,0,0,1,26140.66,0.0,26140.66,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,89867.04,0.0,0.0,219509.08,309376.11,0,0,1,89867.04,0.0,188421.37,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,101821.5,0.0,0.0,199452.04,301273.54,0,0,1,101821.5,0.0,146585.2066666667,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,498359.11,0.0,0.0,4692923.44,5191282.56,0,0,1,498359.11,0.0,343751.2475862069,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,177116.25,11099.0,0.0,5170460.62,5347576.87,0,0,1,177116.25,0.0,441076.4459090909,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,3544.18,223981.82,220437.64,0.0,0.0,0,0,1,3544.18,0.0,3544.18,3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,35807.54,0.0,0.0,280524.08,316331.63,0,0,1,35807.54,0.0,111332.41333333332,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1461.74,84005.0,82543.26,0.0,0.0,0,0,1,1461.74,0.0,1461.74,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,2893.94,13724.0,10830.06,0.0,0.0,0,0,1,2893.94,0.0,2893.94,2,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,94343.96,31947.0,126290.96,249257.84,154913.89,0,0,1,94343.96,0.0,136764.13318181818,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,23810.51,254942.36,278752.88,108453.77,84643.25,0,0,1,23810.51,0.0,40967.978,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,5780.99,180493.09,174712.09,0.0,0.0,0,0,1,5780.99,0.0,5780.99,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1663.9,62606.94,60943.04,0.0,0.0,0,0,1,1663.9,0.0,1663.9,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,16248.43,313.0,0.0,0.0,0.0,0,0,1,16248.43,0.0,16248.43,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,136482.25,466.0,0.0,0.0,136482.25,0,0,1,136482.25,0.0,163640.69,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,100659.73,31461.0,132120.73,0.0,0.0,0,0,1,100659.73,0.0,142855.69,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,299216.34,10709.0,0.0,0.0,299216.34,0,0,1,299216.34,0.0,153738.475,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,307176.97,14949.0,322125.97,5442576.85,5135399.88,0,0,1,307176.97,0.0,508114.4523529412,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1856.33,541.0,0.0,223308.31,225164.64,0,0,1,1856.33,0.0,224222.3972222222,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,144809.09,0.0,0.0,12162137.43,12306946.52,0,0,1,144809.09,0.0,544973.490625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,4668.06,0.0,0.0,0.0,0.0,0,0,1,4668.06,0.0,4668.06,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,30114.28,0.0,0.0,345779.81,375894.09,0,0,1,30114.28,0.0,109047.57,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,1018.45,226611.0,225592.55,0.0,0.0,0,0,1,1018.45,0.0,1018.45,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
283,3216.43,35968.0,32751.57,111496.68,114713.12,0,0,1,3216.43,0.0,112036.51600000002,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,4
